RUBRO;Centro Gestor;Nombre Centro Gestor;BP;Nombre del Proyecto;Programa;Nombre de la actividad;BPIN;SECTOR;PROGRAMA;PRODUCTO;PRODUCTO 1;VALIDADOR CUIPO;Fondo 1;Nombre de fondo;Clasificación del fondo;Pospre 1;Pospre 1;Dimensión;Nombre de Dimensión;Línea Estratégica;Nombre de Línea Estratégica;Programa;Nombre de Programa;Area Funcional;Nombre del Area Funcional;Origen;COMUNA;VIGENCIA;TIPO DE GASTO; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE 
413312100052030070002BP2600438510101222-320202005;4133;Departamento Administrativo de Gestión del Medio Ambiente ;BP26004385;Mejoramiento Ambiental y Paisajístico de Parques y Zonas Verdes del espacio público de la Comuna 5 de Santiago de Cali;BP260043851010122;Realizar labores de recuperación ambiental y paisajística en el Parque Metropolitano del Norte 2, ubicado en la Carrera 1c Bis entre las Calles 68 y 69;2022760010112;40;4002;4002023;4002023;4002023;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203007;Espacio Público para la Integración SocioEcológica;52030070002;Espacios públicos efectivos adecuados arquitectónica y paisajísticamente con empoderamiento ciudadano;Territorio;COMUNA 5;Actual;Inversión; 241.297.344 ; -   ; -   ; -   ; -   ; -   ; -   ; 241.297.344 ; -   ; -   ; -   ; -   ; -   ; -   ; 241.297.344 
413312100052030070002BP2600438510101242-320202008;4133;Departamento Administrativo de Gestión del Medio Ambiente ;BP26004385;Mejoramiento Ambiental y Paisajístico de Parques y Zonas Verdes del espacio público de la Comuna 5 de Santiago de Cali;BP260043851010124;Realizar la interventoría a las labores de recuperación ambiental y paisajística del Parque Metropolitano del Norte 2, ubicado en la Carrera 1c Bis entre las Calles 68 y 69;2022760010112;40;4002;4002023;4002023;4002023;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203007;Espacio Público para la Integración SocioEcológica;52030070002;Espacios públicos efectivos adecuados arquitectónica y paisajísticamente con empoderamiento ciudadano;Territorio;COMUNA 5;Actual;Inversión; 16.890.815 ; -   ; -   ; -   ; -   ; -   ; -   ; 16.890.815 ; -   ; -   ; -   ; -   ; -   ; -   ; 16.890.815 
413312100052030070002BP2600438710101012-320202005;4133;Departamento Administrativo de Gestión del Medio Ambiente ;BP26004387;Mejoramiento Ambiental y Paisajístico de Parques y Zonas Verdes del Espacio Público de la Comuna 16 de Santiago de Cali;BP260043871010101;Realizar labores de recuperación ambiental y paisajística en el Parque Ciudad 2000 localizado en las Carreras 67B y 69 entre Calles 44 y Calle 43;2022760010113;40;4002;4002025;4002025;4002025;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203007;Espacio Público para la Integración SocioEcológica;52030070002;Espacios públicos efectivos adecuados arquitectónica y paisajísticamente con empoderamiento ciudadano;Territorio;COMUNA 16;Actual;Inversión; 482.088.214 ; -   ; -   ; -   ; -   ; -   ; -   ; 482.088.214 ; -   ; -   ; -   ; -   ; -   ; -   ; 482.088.214 
413312100052030070002BP2600438710101032-320202008;4133;Departamento Administrativo de Gestión del Medio Ambiente ;BP26004387;Mejoramiento Ambiental y Paisajístico de Parques y Zonas Verdes del Espacio Público de la Comuna 16 de Santiago de Cali;BP260043871010103;Realizar la interventoría a las labores de recuperación ambiental y paisajística del Parque Ciudad 2000 localizado en las Carreras 67B y 69 entre Calles 44 y Calle 43;2022760010113;40;4002;4002025;4002025;4002025;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203007;Espacio Público para la Integración SocioEcológica;52030070002;Espacios públicos efectivos adecuados arquitectónica y paisajísticamente con empoderamiento ciudadano;Territorio;COMUNA 16;Actual;Inversión; 33.746.175 ; -   ; -   ; -   ; -   ; -   ; -   ; 33.746.175 ; -   ; -   ; -   ; -   ; -   ; -   ; 33.746.175 
413312100052030070002BP2600438710101072-320202008;4133;Departamento Administrativo de Gestión del Medio Ambiente ;BP26004387;Mejoramiento Ambiental y Paisajístico de Parques y Zonas Verdes del Espacio Público de la Comuna 16 de Santiago de Cali;BP260043871010107;Desarrollar una estrategia educativa para la sostenibilidad comunitaria en los parques y/o zonas verdes de la Comuna 16;2022760010113;40;4002;4002025;4002025;4002025;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203007;Espacio Público para la Integración SocioEcológica;52030070002;Espacios públicos efectivos adecuados arquitectónica y paisajísticamente con empoderamiento ciudadano;Territorio;COMUNA 16;Actual;Inversión; 26.210.311 ; -   ; -   ; -   ; -   ; -   ; -   ; 26.210.311 ; -   ; -   ; -   ; -   ; -   ; -   ; 26.210.311 
413312100052030070002BP2600442910101102-320202005;4133;Departamento Administrativo de Gestión del Medio Ambiente ;BP26004429;Mejoramiento Ambiental y Paisajístico de Parques y Zonas Verdes del Espacio Público de la Comuna 19 de Santiago de Cali;BP260044291010110;Realizar labores de recuperación ambiental y paisajística en el Parque Cañaveralejo Seguros Patria, ubicado en la Calle 6A con Cra 63b y 64;2022760010116;40;4002;4002023;4002023;4002023;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203007;Espacio Público para la Integración SocioEcológica;52030070002;Espacios públicos efectivos adecuados arquitectónica y paisajísticamente con empoderamiento ciudadano;Territorio;COMUNA 19;Actual;Inversión; 251.574.269 ; -   ; -   ; -   ; -   ; -   ; -   ; 251.574.269 ; -   ; -   ; -   ; -   ; -   ; -   ; 251.574.269 
413312100052030070002BP2600442910101112-320202009;4133;Departamento Administrativo de Gestión del Medio Ambiente ;BP26004429;Mejoramiento Ambiental y Paisajístico de Parques y Zonas Verdes del Espacio Público de la Comuna 19 de Santiago de Cali;BP260044291010111;Desarrollar una estrategia sostenible comunitaria en el Parque Cañaveralejo Seguros Patria, ubicado en la Calle 6A con Cra 63b y 64;2022760010116;40;4002;4002023;4002023;4002023;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203007;Espacio Público para la Integración SocioEcológica;52030070002;Espacios públicos efectivos adecuados arquitectónica y paisajísticamente con empoderamiento ciudadano;Territorio;COMUNA 19;Actual;Inversión; 7.824.142 ; -   ; -   ; -   ; -   ; -   ; -   ; 7.824.142 ; -   ; -   ; -   ; -   ; -   ; -   ; 7.824.142 
413312100052030070002BP2600442910101122-320202008;4133;Departamento Administrativo de Gestión del Medio Ambiente ;BP26004429;Mejoramiento Ambiental y Paisajístico de Parques y Zonas Verdes del Espacio Público de la Comuna 19 de Santiago de Cali;BP260044291010112;Realizar la interventoría a las labores de recuperación ambiental y paisajística del Parque Cañaveralejo Seguros Patria, ubicado en la Calle 6A con Cra 63b y 64;2022760010116;40;4002;4002023;4002023;4002023;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203007;Espacio Público para la Integración SocioEcológica;52030070002;Espacios públicos efectivos adecuados arquitectónica y paisajísticamente con empoderamiento ciudadano;Territorio;COMUNA 19;Actual;Inversión; 18.167.889 ; -   ; -   ; -   ; -   ; -   ; -   ; 18.167.889 ; -   ; -   ; -   ; -   ; -   ; -   ; 18.167.889 
413312100052030070002BP2600442910101132-320202005;4133;Departamento Administrativo de Gestión del Medio Ambiente ;BP26004429;Mejoramiento Ambiental y Paisajístico de Parques y Zonas Verdes del Espacio Público de la Comuna 19 de Santiago de Cali;BP260044291010113;Realizar labores de recuperación ambiental y paisajística en el Parque Santa Isabel, ubicado en la Carrera 38C y 38D calle 3;2022760010116;40;4002;4002023;4002023;4002023;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203007;Espacio Público para la Integración SocioEcológica;52030070002;Espacios públicos efectivos adecuados arquitectónica y paisajísticamente con empoderamiento ciudadano;Territorio;COMUNA 19;Actual;Inversión; 217.874.088 ; -   ; -   ; -   ; -   ; -   ; -   ; 217.874.088 ; -   ; -   ; -   ; -   ; -   ; -   ; 217.874.088 
413312100052030070002BP2600442910101142-320202005;4133;Departamento Administrativo de Gestión del Medio Ambiente ;BP26004429;Mejoramiento Ambiental y Paisajístico de Parques y Zonas Verdes del Espacio Público de la Comuna 19 de Santiago de Cali;BP260044291010114;Realizar labores de recuperación ambiental y paisajística en el parque del barrio Cañaverales Niza Seguros Patria, ubicado en la Calle 10 y Calle 9 entre Cra 62 y Cra 64;2022760010116;40;4002;4002023;4002023;4002023;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203007;Espacio Público para la Integración SocioEcológica;52030070002;Espacios públicos efectivos adecuados arquitectónica y paisajísticamente con empoderamiento ciudadano;Territorio;COMUNA 19;Actual;Inversión; 266.846.558 ; -   ; -   ; -   ; -   ; -   ; -   ; 266.846.558 ; -   ; -   ; -   ; -   ; -   ; -   ; 266.846.558 
413312100052030070002BP2600442910101152-320202009;4133;Departamento Administrativo de Gestión del Medio Ambiente ;BP26004429;Mejoramiento Ambiental y Paisajístico de Parques y Zonas Verdes del Espacio Público de la Comuna 19 de Santiago de Cali;BP260044291010115;Desarrollar una estrategia sostenible comunitaria en el parque del barrio Cañaverales Niza Seguros Patria, ubicado en la Calle 10 y Calle 9 entre Cra 62 y Cra 64;2022760010116;40;4002;4002023;4002023;4002023;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203007;Espacio Público para la Integración SocioEcológica;52030070002;Espacios públicos efectivos adecuados arquitectónica y paisajísticamente con empoderamiento ciudadano;Territorio;COMUNA 19;Actual;Inversión; 7.824.142 ; -   ; -   ; -   ; -   ; -   ; -   ; 7.824.142 ; -   ; -   ; -   ; -   ; -   ; -   ; 7.824.142 
413312100052030070002BP2600442910101162-320202008;4133;Departamento Administrativo de Gestión del Medio Ambiente ;BP26004429;Mejoramiento Ambiental y Paisajístico de Parques y Zonas Verdes del Espacio Público de la Comuna 19 de Santiago de Cali;BP260044291010116;Realizar la interventoría a las labores de recuperación ambiental y paisajística del parque del barrio Cañaverales Niza Seguros Patria, ubicado en la Calle 10 y Calle 9 entre Cra 62 y Cra 64;2022760010116;40;4002;4002023;4002023;4002023;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203007;Espacio Público para la Integración SocioEcológica;52030070002;Espacios públicos efectivos adecuados arquitectónica y paisajísticamente con empoderamiento ciudadano;Territorio;COMUNA 19;Actual;Inversión; 19.226.949 ; -   ; -   ; -   ; -   ; -   ; -   ; 19.226.949 ; -   ; -   ; -   ; -   ; -   ; -   ; 19.226.949 
413312100052030070002BP2600442910101172-320202009;4133;Departamento Administrativo de Gestión del Medio Ambiente ;BP26004429;Mejoramiento Ambiental y Paisajístico de Parques y Zonas Verdes del Espacio Público de la Comuna 19 de Santiago de Cali;BP260044291010117;Desarrollar una estrategia sostenible comunitaria en el Parque Santa Isabel, ubicado en la Carrera 38C y 38D calle 3;2022760010116;40;4002;4002023;4002023;4002023;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203007;Espacio Público para la Integración SocioEcológica;52030070002;Espacios públicos efectivos adecuados arquitectónica y paisajísticamente con empoderamiento ciudadano;Territorio;COMUNA 19;Actual;Inversión; 7.824.142 ; -   ; -   ; -   ; -   ; -   ; -   ; 7.824.142 ; -   ; -   ; -   ; -   ; -   ; -   ; 7.824.142 
413312100052030070002BP2600442910101182-320202008;4133;Departamento Administrativo de Gestión del Medio Ambiente ;BP26004429;Mejoramiento Ambiental y Paisajístico de Parques y Zonas Verdes del Espacio Público de la Comuna 19 de Santiago de Cali;BP260044291010118;Realizar la interventoría a las labores de recuperación ambiental y paisajística del Parque Santa Isabel, ubicado en la Carrera 38C y 38D calle 3;2022760010116;40;4002;4002023;4002023;4002023;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203007;Espacio Público para la Integración SocioEcológica;52030070002;Espacios públicos efectivos adecuados arquitectónica y paisajísticamente con empoderamiento ciudadano;Territorio;COMUNA 19;Actual;Inversión; 15.798.876 ; -   ; -   ; -   ; -   ; -   ; -   ; 15.798.876 ; -   ; -   ; -   ; -   ; -   ; -   ; 15.798.876 
413312100052030070002BP2600492810101162-320202005;4133;Departamento Administrativo de Gestión del Medio Ambiente ;BP26004928;Mejoramiento ambiental y paisajístico de parques y zonas verdes del espacio público de la Comuna 17 de Santiago de  Cali;BP260049281010116;Realizar labores de recuperación ambiental y paisajística en el parque barrio Santa Anita ubicado en la Carrera 61 con Calle 11B;2023760010137;#N/D;#N/D;#N/D;#N/D;#N/D;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203007;Espacio Público para la Integración SocioEcológica;52030070002;Espacios públicos efectivos adecuados arquitectónica y paisajísticamente con empoderamiento ciudadano;Territorio;COMUNA 17;Actual;Inversión; 507.396.796 ; -   ; -   ; -   ; -   ; -   ; -   ; 507.396.796 ; -   ; -   ; -   ; -   ; -   ; -   ; 507.396.796 
413312100052030070002BP2600492810101172-320202009;4133;Departamento Administrativo de Gestión del Medio Ambiente ;BP26004928;Mejoramiento ambiental y paisajístico de parques y zonas verdes del espacio público de la Comuna 17 de Santiago de  Cali;BP260049281010117;Desarrollar una estrategia sostenible comunitaria en el parque del barrio Santa Anita, ubicado en la Carrera 61 con Calle 11B;2023760010137;#N/D;#N/D;#N/D;#N/D;#N/D;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203007;Espacio Público para la Integración SocioEcológica;52030070002;Espacios públicos efectivos adecuados arquitectónica y paisajísticamente con empoderamiento ciudadano;Territorio;COMUNA 17;Actual;Inversión; 7.824.142 ; -   ; -   ; -   ; -   ; -   ; -   ; 7.824.142 ; -   ; -   ; -   ; -   ; -   ; -   ; 7.824.142 
413312100052030070002BP2600492810101182-320202008;4133;Departamento Administrativo de Gestión del Medio Ambiente ;BP26004928;Mejoramiento ambiental y paisajístico de parques y zonas verdes del espacio público de la Comuna 17 de Santiago de  Cali;BP260049281010118;Realizar la interventoría a las labores de recuperación ambiental y paisajística en el parque del barrio Santa Anita, ubicado en la Carrera 61 con Calle 11B;2023760010137;#N/D;#N/D;#N/D;#N/D;#N/D;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203007;Espacio Público para la Integración SocioEcológica;52030070002;Espacios públicos efectivos adecuados arquitectónica y paisajísticamente con empoderamiento ciudadano;Territorio;COMUNA 17;Actual;Inversión; 36.065.466 ; -   ; -   ; -   ; -   ; -   ; -   ; 36.065.466 ; -   ; -   ; -   ; -   ; -   ; -   ; 36.065.466 
