 Centro Gestor ; Nombre Centro Gestor ; Area Funcional ; Nombre Area Funcional ; Propósito ; Nombre Propósito ; Reto ; Nombre Reto ; Programa ; Nombre Programa ; BPIN ; BP ; Nombre Proyecto ; Programa Presupuestal ; Nombre Actividad ; Pospre ; Nombre Pospre ; Fondo ; Nombre fondo ; Origen ; COMUNA ; VIGENCIA ; TIPO DE GASTO ; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE ; Clasificación del fondo 1 
4145;Secretaría de Salud Pública;61020040013;Promoción de conductas saludables y gestión del riesgo en salud mental y la convivencia social desarrolladas;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102004;Salud Integral y de Calidad;2024760010573;BP26005697;Fortalecimiento del componente de salud mental en la población de la comuna 18 de Santiago de  Cali;BP260056971010104;Fortalecer las redes protectoras de la comuna 18;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 18;Actual;Inversión; 2.800.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.800.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.800.000 ;Recursos Propios de Libre Destinación
4145;Secretaría de Salud Pública;61020040013;Promoción de conductas saludables y gestión del riesgo en salud mental y la convivencia social desarrolladas;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102004;Salud Integral y de Calidad;2024760010513;BP26005735;Fortalecimiento de las redes protectoras de salud mental en el corregimiento de Felidia en Santiago de  Cali;BP260057351010101;Convocar a actores sociales e institucionales del territorio, previo al desarrollo de las acciones en salud mental comunitaria;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;FELIDIA;Actual;Inversión; 300.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 300.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 300.000 ;Recursos Propios de Libre Destinación
4145;Secretaría de Salud Pública;61020040013;Promoción de conductas saludables y gestión del riesgo en salud mental y la convivencia social desarrolladas;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102004;Salud Integral y de Calidad;2024760010513;BP26005735;Fortalecimiento de las redes protectoras de salud mental en el corregimiento de Felidia en Santiago de  Cali;BP260057351010102;Implementar estrategias de Promoción y prevención del sufrimiento psíquico y social, los trastornos mentales, las conductas suicidas, las violencias de género, abuso sexual y feminicidios con lideres;2-320202006;"Servicios de alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";121000;Ingresos corrientes de Libre Destinación;Territorio;FELIDIA;Actual;Inversión; 5.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 5.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 5.000.000 ;Recursos Propios de Libre Destinación
4145;Secretaría de Salud Pública;61020040013;Promoción de conductas saludables y gestión del riesgo en salud mental y la convivencia social desarrolladas;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102004;Salud Integral y de Calidad;2024760010513;BP26005735;Fortalecimiento de las redes protectoras de salud mental en el corregimiento de Felidia en Santiago de  Cali;BP260057351010103;Implementar estrategias de Promoción y prevención del sufrimiento psíquico y social, los trastornos mentales, las conductas suicidas, las violencias de género, abuso sexual y feminicidios con lideres;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;FELIDIA;Actual;Inversión; 16.200.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 16.200.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 16.200.000 ;Recursos Propios de Libre Destinación
4145;Secretaría de Salud Pública;61020040013;Promoción de conductas saludables y gestión del riesgo en salud mental y la convivencia social desarrolladas;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102004;Salud Integral y de Calidad;2024760010513;BP26005735;Fortalecimiento de las redes protectoras de salud mental en el corregimiento de Felidia en Santiago de  Cali;BP260057351010104;Desarrollar encuentros comunitarios con lideres y comunidad  para  promoción de la salud mental y prevención de violencias;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;FELIDIA;Actual;Inversión; 7.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 7.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 7.000.000 ;Recursos Propios de Libre Destinación
4145;Secretaría de Salud Pública;61020040013;Promoción de conductas saludables y gestión del riesgo en salud mental y la convivencia social desarrolladas;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102004;Salud Integral y de Calidad;2024760010513;BP26005735;Fortalecimiento de las redes protectoras de salud mental en el corregimiento de Felidia en Santiago de  Cali;BP260057351010105;Realizar procesos de articulación intersectorial para fortalecimiento de las redes protectoras;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;FELIDIA;Actual;Inversión; 1.500.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.500.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.500.000 ;Recursos Propios de Libre Destinación
4145;Secretaría de Salud Pública;61020040014;Riesgos en salud intervenidos a traves de campañas en el marco de la atencion Primaria en Salud (APS);61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102004;Salud Integral y de Calidad;2024760010088;BP26005478;Fortalecimiento de la gestión integral del riesgo por parte de los actores del Sistema General de Seguridad Social en salud en Santiago de  Cali;BP260054781010101;Caracterizar la población residente en territorios priorizados;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 205.571.820 ; -   ; -   ; -   ; -   ; -   ; -   ; 205.571.820 ; -   ; -   ; -   ; -   ; -   ; -   ; 205.571.820 ;Recursos Propios de Libre Destinación
4145;Secretaría de Salud Pública;61020040014;Riesgos en salud intervenidos a traves de campañas en el marco de la atencion Primaria en Salud (APS);61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102004;Salud Integral y de Calidad;2024760010088;BP26005478;Fortalecimiento de la gestión integral del riesgo por parte de los actores del Sistema General de Seguridad Social en salud en Santiago de  Cali;BP260054781010102;Intervenir riesgos en salud  identificados en los territorios priorizados;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 205.571.820 ; -   ; -   ; -   ; -   ; -   ; -   ; 205.571.820 ; -   ; -   ; -   ; -   ; -   ; -   ; 205.571.820 ;Recursos Propios de Libre Destinación
4145;Secretaría de Salud Pública;61020040014;Riesgos en salud intervenidos a traves de campañas en el marco de la atencion Primaria en Salud (APS);61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102004;Salud Integral y de Calidad;2024760010088;BP26005478;Fortalecimiento de la gestión integral del riesgo por parte de los actores del Sistema General de Seguridad Social en salud en Santiago de  Cali;BP260054781010103;Analizar información de salud junto con EPS, IPS y comunidad;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 68.523.940 ; -   ; -   ; -   ; -   ; -   ; -   ; 68.523.940 ; -   ; -   ; -   ; -   ; -   ; -   ; 68.523.940 ;Recursos Propios de Libre Destinación
4145;Secretaría de Salud Pública;61020040014;Riesgos en salud intervenidos a traves de campañas en el marco de la atencion Primaria en Salud (APS);61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102004;Salud Integral y de Calidad;2024760010088;BP26005478;Fortalecimiento de la gestión integral del riesgo por parte de los actores del Sistema General de Seguridad Social en salud en Santiago de  Cali;BP260054781010104;Realizar la implementación de rutas específicas de atención con EPS, IPS y comunidad;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 68.523.940 ; -   ; -   ; -   ; -   ; -   ; -   ; 68.523.940 ; -   ; -   ; -   ; -   ; -   ; -   ; 68.523.940 ;Recursos Propios de Libre Destinación
4145;Secretaría de Salud Pública;61020040014;Riesgos en salud intervenidos a traves de campañas en el marco de la atencion Primaria en Salud (APS);61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102004;Salud Integral y de Calidad;2024760010088;BP26005478;Fortalecimiento de la gestión integral del riesgo por parte de los actores del Sistema General de Seguridad Social en salud en Santiago de  Cali;BP260054781010105;Realizar el plan de IEC de promoción de la salud y prevención de la enfermedad;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 137.047.880 ; -   ; -   ; -   ; -   ; -   ; -   ; 137.047.880 ; -   ; -   ; -   ; -   ; -   ; -   ; 137.047.880 ;Recursos Propios de Libre Destinación
4145;Secretaría de Salud Pública;61020040014;Riesgos en salud intervenidos a traves de campañas en el marco de la atencion Primaria en Salud (APS);61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102004;Salud Integral y de Calidad;2024760010088;BP26005478;Fortalecimiento de la gestión integral del riesgo por parte de los actores del Sistema General de Seguridad Social en salud en Santiago de  Cali;BP260054781010107;Realizar asistencia técnica y seguimiento a la gestión del riego en salud  en el marco de la estrategia de APS;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 114.760.600 ; -   ; -   ; -   ; -   ; -   ; -   ; 114.760.600 ; 114.450.000 ; 114.450.000 ; 16.765.000 ; 9.240.000 ; 114.450.000 ; -   ; 310.600 ;Recursos Propios de Libre Destinación
4145;Secretaría de Salud Pública;61020040015;Usuarios con derechos en salud restituidos frente a barreras de atención;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102004;Salud Integral y de Calidad;2024760010072;BP26005449;Mejoramiento de la capacidad de gestión de la autoridad sanitaria en la restitución de derechos en salud a los usuarios en Santiago de Cali;BP260054491010107;Realizar atención, gestión y seguimiento de casos reportados por lo diferentes canales de atención de la autoridad sanitaria;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 1.174.250.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.174.250.000 ; 353.542.000 ; 302.165.500 ; 51.585.000 ; 23.212.000 ; 302.165.500 ; 51.376.500 ; 820.708.000 ;Recursos Propios de Libre Destinación
4145;Secretaría de Salud Pública;61020040015;Usuarios con derechos en salud restituidos frente a barreras de atención;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102004;Salud Integral y de Calidad;2024760010072;BP26005449;Mejoramiento de la capacidad de gestión de la autoridad sanitaria en la restitución de derechos en salud a los usuarios en Santiago de Cali;BP260054491010110;Realizar la entrega de documentos de planificación, gestión y monitoreo que soporten técnicamente la prestación de servicios de la Autoridad Sanitaria;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 2.999.185.723 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.999.185.723 ; 2.086.337.000 ; 1.910.916.000 ; 231.750.000 ; 166.283.000 ; 1.910.916.000 ; 175.421.000 ; 912.848.723 ;Recursos Propios de Libre Destinación
4145;Secretaría de Salud Pública;61020040015;Usuarios con derechos en salud restituidos frente a barreras de atención;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102004;Salud Integral y de Calidad;2024760010072;BP26005449;Mejoramiento de la capacidad de gestión de la autoridad sanitaria en la restitución de derechos en salud a los usuarios en Santiago de Cali;BP260054491010116;Implementar acciones orientadas a la restitución de los derechos en salud de los ciudadanos;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 1.226.564.277 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.226.564.277 ; 1.181.840.000 ; 1.181.840.000 ; 133.440.000 ; 83.276.000 ; 1.181.840.000 ; -   ; 44.724.277 ;Recursos Propios de Libre Destinación
4145;Secretaría de Salud Pública;61020040015;Usuarios con derechos en salud restituidos frente a barreras de atención;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102004;Salud Integral y de Calidad;2024760010072;BP26005449;Mejoramiento de la capacidad de gestión de la autoridad sanitaria en la restitución de derechos en salud a los usuarios en Santiago de Cali;BP260054491010118;Apoyar las acciones de logística y transporte para la prestación de servicios de la autoridad sanitaria;2-320202006;"Servicios de alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 200.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 200.000.000 ; 200.000.000 ; -   ; -   ; -   ; -   ; 200.000.000 ; -   ;Recursos Propios de Libre Destinación
4145;Secretaría de Salud Pública;61020040015;Usuarios con derechos en salud restituidos frente a barreras de atención;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102004;Salud Integral y de Calidad;2024760010072;BP26005449;Mejoramiento de la capacidad de gestión de la autoridad sanitaria en la restitución de derechos en salud a los usuarios en Santiago de Cali;BP260054491010119;Adquirir materiales y suministros requeridos en la prestación de servicios de rectoría en salud.;2-320201003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 200.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 200.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 200.000.000 ;Recursos Propios de Libre Destinación
4145;Secretaría de Salud Pública;61020050003;Instituciones de los diferentes entornos con campañas para la promocion, aprovechamiento de alimentos y atencion integral a la malnutricion desarrolladas.;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102005;Hambre Cero;2024760010064;BP26005471;Fortalecimiento de la Seguridad Alimentaria en Cumplimiento del Derecho Humano a la Alimentación en Santiago de   Cali;BP260054711010112;Monitorear indicadores nutricionales en los diferentes cursos de vida para la gestión del conocimiento.;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 136.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 136.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 136.000.000 ;Recursos Propios de Libre Destinación
