Centro Gestor;Nombre Centro Gestor;Area Funcional;Nombre Area Funcional;Propósito;Nombre Propósito;Reto;Nombre Reto;Programa;Nombre Programa;BPIN;BP;Nombre BP;Programa Presupuestal;Nombre Actividad; Pospre ; Nombre Pospre ; Fondo ; Nombre Fondo  ; Origen ; COMUNA ; VIGENCIA ; TIPO DE GASTO ; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE ; Clasificación del fondo 1 
4133;Departamento Administrativo de Gestión del Medio Ambiente;63010020005;Plataforma tecnológica de monitoreo ambiental, actualizada y en operación.;63;Cali con Buen Gobierno;6301;Gobierno abierto y transparente;6301002;Gobierno abierto;2024760010283;BP26005749;Desarrollo del Observatorio Ambiental de la Comuna 22 de Santiago de  Cali;BP260057491010102;Realizar acciones para la gestión de la información del Observatorio Ambiental de la Comuna 22;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 22;Actual;Inversión; 140.500.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 140.500.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 140.500.000 ;Recursos Propios de Libre Destinación
4133;Departamento Administrativo de Gestión del Medio Ambiente;63010020005;Plataforma tecnológica de monitoreo ambiental, actualizada y en operación.;63;Cali con Buen Gobierno;6301;Gobierno abierto y transparente;6301002;Gobierno abierto;2024760010283;BP26005749;Desarrollo del Observatorio Ambiental de la Comuna 22 de Santiago de  Cali;BP260057491010103;Brindar Soporte técnico para garantizar el funcionamiento y la operatividad del Observatorio Ambiental de la Comuna 22;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 22;Actual;Inversión; 146.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 146.000.000 ; 125.000.000 ; -   ; -   ; -   ; -   ; 125.000.000 ; 21.000.000 ;Recursos Propios de Libre Destinación
4133;Departamento Administrativo de Gestión del Medio Ambiente;63010020005;Plataforma tecnológica de monitoreo ambiental, actualizada y en operación.;63;Cali con Buen Gobierno;6301;Gobierno abierto y transparente;6301002;Gobierno abierto;2024760010283;BP26005749;Desarrollo del Observatorio Ambiental de la Comuna 22 de Santiago de  Cali;BP260057491010104;Adquirir equipos TIC para el Observatorio Ambiental de la Comuna 22;2-3201010030302;Maquinaria de informática y sus partes, piezas y accesorios;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 22;Actual;Inversión; 80.480.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 80.480.000 ; 30.480.000 ; -   ; -   ; -   ; -   ; 30.480.000 ; 50.000.000 ;Recursos Propios de Libre Destinación
4133;Departamento Administrativo de Gestión del Medio Ambiente;63010020005;Plataforma tecnológica de monitoreo ambiental, actualizada y en operación.;63;Cali con Buen Gobierno;6301;Gobierno abierto y transparente;6301002;Gobierno abierto;2024760010283;BP26005749;Desarrollo del Observatorio Ambiental de la Comuna 22 de Santiago de  Cali;BP260057491010106;Implementar tecnologías de monitoreo ambiental para el Observatorio Ambiental de la Comuna 22;2-3201010030302;Maquinaria de informática y sus partes, piezas y accesorios;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 22;Actual;Inversión; 16.020.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 16.020.000 ; 16.020.000 ; -   ; -   ; -   ; -   ; 16.020.000 ; -   ;Recursos Propios de Libre Destinación
4133;Departamento Administrativo de Gestión del Medio Ambiente;63010020005;Plataforma tecnológica de monitoreo ambiental, actualizada y en operación.;63;Cali con Buen Gobierno;6301;Gobierno abierto y transparente;6301002;Gobierno abierto;2024760010284;BP26005754;Implementación el observatorio de monitoreo ambiental del corregimiento de la Buitrera de Santiago de  Cali;BP260057541010101;Realizar documentos de planeación y gestión del Observatorio Ambiental del Corregimiento de la Buitrera (OACB));2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Territorio;LA BUITRERA;Actual;Inversión; 238.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 238.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 238.000.000 ;Recursos Propios de Libre Destinación
4133;Departamento Administrativo de Gestión del Medio Ambiente;63010020005;Plataforma tecnológica de monitoreo ambiental, actualizada y en operación.;63;Cali con Buen Gobierno;6301;Gobierno abierto y transparente;6301002;Gobierno abierto;2024760010284;BP26005754;Implementación el observatorio de monitoreo ambiental del corregimiento de la Buitrera de Santiago de  Cali;BP260057541010103;Adquirir  equipos, suministros, repuestos y componentes tecnológicos para el funcionamiento del  Observatorio  Ambiental del OACB;2-3201010030208;Otra maquinaria para usos especiales y sus partes y piezas;121000;Ingresos corrientes de Libre Destinación;Territorio;LA BUITRERA;Actual;Inversión; 61.002.364 ; -   ; -   ; -   ; -   ; -   ; -   ; 61.002.364 ; -   ; -   ; -   ; -   ; -   ; -   ; 61.002.364 ;Recursos Propios de Libre Destinación
4133;Departamento Administrativo de Gestión del Medio Ambiente;63010020005;Plataforma tecnológica de monitoreo ambiental, actualizada y en operación.;63;Cali con Buen Gobierno;6301;Gobierno abierto y transparente;6301002;Gobierno abierto;2024760010284;BP26005754;Implementación el observatorio de monitoreo ambiental del corregimiento de la Buitrera de Santiago de  Cali;BP260057541010104;Adquirir  equipos, suministros, repuestos y componentes tecnológicos para el funcionamiento del  Observatorio  Ambiental del OACB;2-320201003;Otros bienes transportables (excepto productos metálicos, maquinaria y equipo);121000;Ingresos corrientes de Libre Destinación;Territorio;LA BUITRERA;Actual;Inversión; 20.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 20.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 20.000.000 ;Recursos Propios de Libre Destinación
4133;Departamento Administrativo de Gestión del Medio Ambiente;62010040006;Política Pública de Educación Ambiental Municipal implementada para promover la participación activa de la comunidad en la generación, difusión y aplicación del conocimiento;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201004;Planificación para el desarrollo;2024760010275;BP26005759;Fortalecimiento de la Política Pública de Educación Ambiental en la Comuna 16 en Cali;BP260057591010101;Realizar acciones para fomentar la Política de Educación Ambiental en la Comuna 16;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 16;Actual;Inversión; 96.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 96.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 96.000.000 ;Recursos Propios de Libre Destinación
4133;Departamento Administrativo de Gestión del Medio Ambiente;62010040006;Política Pública de Educación Ambiental Municipal implementada para promover la participación activa de la comunidad en la generación, difusión y aplicación del conocimiento;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201004;Planificación para el desarrollo;2024760010275;BP26005759;Fortalecimiento de la Política Pública de Educación Ambiental en la Comuna 16 en Cali;BP260057591010102;Adquirir servicios de apoyo para los procesos  de implementación de la Política de Educación Ambiental en la Comuna 16;2-320202006;"Servicios de alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 16;Actual;Inversión; 67.678.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 67.678.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 67.678.000 ;Recursos Propios de Libre Destinación
4133;Departamento Administrativo de Gestión del Medio Ambiente;62010040006;Política Pública de Educación Ambiental Municipal implementada para promover la participación activa de la comunidad en la generación, difusión y aplicación del conocimiento;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201004;Planificación para el desarrollo;2024760010275;BP26005759;Fortalecimiento de la Política Pública de Educación Ambiental en la Comuna 16 en Cali;BP260057591010103;Adquirir materiales pedagógicos para el desarrollo de procesos de formación ambiental;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 16;Actual;Inversión; 27.600.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 27.600.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 27.600.000 ;Recursos Propios de Libre Destinación
4133;Departamento Administrativo de Gestión del Medio Ambiente;62010040006;Política Pública de Educación Ambiental Municipal implementada para promover la participación activa de la comunidad en la generación, difusión y aplicación del conocimiento;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201004;Planificación para el desarrollo;2024760010275;BP26005759;Fortalecimiento de la Política Pública de Educación Ambiental en la Comuna 16 en Cali;BP260057591010104;Desarrollar campañas de comunicación y sensibilización para la promoción del proceso en la comuna 16;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 16;Actual;Inversión; 5.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 5.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 5.000.000 ;Recursos Propios de Libre Destinación
4133;Departamento Administrativo de Gestión del Medio Ambiente;62010040006;Política Pública de Educación Ambiental Municipal implementada para promover la participación activa de la comunidad en la generación, difusión y aplicación del conocimiento;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201004;Planificación para el desarrollo;2024760010276;BP26005761;Fortalecimiento de la Política Pública de Educación Ambiental en la Comuna 17 en  Santiago de Cali;BP260057611010101;Realizar acciones de capacitación para fomentar la Política de Educación Ambiental en la Comuna 17;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 17;Actual;Inversión; 90.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 90.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 90.000.000 ;Recursos Propios de Libre Destinación
4133;Departamento Administrativo de Gestión del Medio Ambiente;62010040006;Política Pública de Educación Ambiental Municipal implementada para promover la participación activa de la comunidad en la generación, difusión y aplicación del conocimiento;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201004;Planificación para el desarrollo;2024760010276;BP26005761;Fortalecimiento de la Política Pública de Educación Ambiental en la Comuna 17 en  Santiago de Cali;BP260057611010102;Adquirir servicios de apoyo para los procesos  de implementación de la Política de Educación Ambiental en la Comuna 17;2-320202006;"Servicios de alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 17;Actual;Inversión; 102.288.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 102.288.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 102.288.000 ;Recursos Propios de Libre Destinación
4133;Departamento Administrativo de Gestión del Medio Ambiente;62010040006;Política Pública de Educación Ambiental Municipal implementada para promover la participación activa de la comunidad en la generación, difusión y aplicación del conocimiento;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201004;Planificación para el desarrollo;2024760010276;BP26005761;Fortalecimiento de la Política Pública de Educación Ambiental en la Comuna 17 en  Santiago de Cali;BP260057611010103;Adquirir materiales pedagógicos para el desarrollo de procesos de formación ambiental;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 17;Actual;Inversión; 11.500.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 11.500.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 11.500.000 ;Recursos Propios de Libre Destinación
4133;Departamento Administrativo de Gestión del Medio Ambiente;62010040006;Política Pública de Educación Ambiental Municipal implementada para promover la participación activa de la comunidad en la generación, difusión y aplicación del conocimiento;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201004;Planificación para el desarrollo;2024760010276;BP26005761;Fortalecimiento de la Política Pública de Educación Ambiental en la Comuna 17 en  Santiago de Cali;BP260057611010104;Desarrollar campañas de comunicación y sensibilización para la promoción del proceso en la comuna 17;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 17;Actual;Inversión; 15.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 15.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 15.000.000 ;Recursos Propios de Libre Destinación
4133;Departamento Administrativo de Gestión del Medio Ambiente;62020010013;Parques, zonas verdes y canales de agua lluvia del Distrito de Santiago de Cali, adecuados rehabilitados o con mantenimiento para conservación de fauna y flora, la percepción de seguridad y de mejoramiento de la calidad ambiental;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202001;Protección ambiental y mitigación del cambio climático;2024760010307;BP26005762;Mejoramiento ambiental y paisajístico de parques y zonas verdes para la conservación de los servicios ecosistémicos en la Comuna 1 de Santiago de Cali;BP260057621010101;Realizar la recuperación ambiental y paisajística de parques y zonas verdes priorizados con el presupuesto participativo en la Comuna 1;2-320202005;Servicios de la construcción;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 1;Actual;Inversión; 210.118.120 ; -   ; -   ; -   ; -   ; -   ; -   ; 210.118.120 ; -   ; -   ; -   ; -   ; -   ; -   ; 210.118.120 ;Recursos Propios de Libre Destinación
4133;Departamento Administrativo de Gestión del Medio Ambiente;62020010013;Parques, zonas verdes y canales de agua lluvia del Distrito de Santiago de Cali, adecuados rehabilitados o con mantenimiento para conservación de fauna y flora, la percepción de seguridad y de mejoramiento de la calidad ambiental;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202001;Protección ambiental y mitigación del cambio climático;2024760010307;BP26005762;Mejoramiento ambiental y paisajístico de parques y zonas verdes para la conservación de los servicios ecosistémicos en la Comuna 1 de Santiago de Cali;BP260057621010102;Realizar estrategias educativas para la sostenibilidad de los parques y zonas verdes priorizados y adecuados con el presupuesto participativo en la Comuna 1;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Territorio;COMUNA 1;Actual;Inversión; 6.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 6.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 6.000.000 ;Recursos Propios de Libre Destinación
