RUBRO;Centro Gestor;Nombre Centro Gestor;BP;Nombre del Proyecto;Programa;Nombre de la actividad;BPIN;SECTOR;PROGRAMA;PRODUCTO;PRODUCTO 1;VALIDADOR CUIPO;Fondo 1;Nombre de fondo;Clasificación del fondo;Pospre 1;Pospre 1;Dimensión;Nombre de Dimensión;Línea Estratégica;Nombre de Línea Estratégica;Programa;Nombre de Programa;Area Funcional;Nombre del Area Funcional;Origen;COMUNA;VIGENCIA;TIPO DE GASTO; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE 
413712100054020010038BP2600270810201242-320202008;4137;Departamento Administrativo de Desarrollo e Innovación Institucional;BP26002708;Aplicación De la Ley General de Archivo al patrimonio documental en la Alcaldía de Santiago de Cali.;BP260027081020124;Realizar Soporte profesional desde el nivel funcional del sistemas de gestión documental.;2020760010576;45;4599;4599030;4599030;4599030;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010038;Imágenes digitalizadas de documentación con organización archivística;Organismo;SANTIAGO DE CALI;Actual;Inversión; 5.915.592 ; -   ; -   ; -   ; -   ; -   ; -   ; 5.915.592 ; -   ; -   ; -   ; -   ; -   ; -   ; 5.915.592 
413712100054020010038BP2600270810201252-320202008;4137;Departamento Administrativo de Desarrollo e Innovación Institucional;BP26002708;Aplicación De la Ley General de Archivo al patrimonio documental en la Alcaldía de Santiago de Cali.;BP260027081020125;Actualizar los lineamientos de gestión de los instrumentos archivisticos: Activos de información, sistema integrado de conservación, tablas de retención, tablas de valorización, cuadro de clasificación, modelo de administración de documentos electronicos.;2020760010576;45;4599;4599030;4599030;4599030;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010038;Imágenes digitalizadas de documentación con organización archivística;Organismo;SANTIAGO DE CALI;Actual;Inversión; 3.755.592 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.755.592 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.755.592 
413712100054020010038BP2600270810201262-320202008;4137;Departamento Administrativo de Desarrollo e Innovación Institucional;BP26002708;Aplicación De la Ley General de Archivo al patrimonio documental en la Alcaldía de Santiago de Cali.;BP260027081020126;Realizar el sistema integrado para el modelo de planeación y gestión (MOP) Modelo operacional de procesos;2020760010576;45;4599;4599030;4599030;4599030;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010038;Imágenes digitalizadas de documentación con organización archivística;Organismo;SANTIAGO DE CALI;Actual;Inversión; 878.904 ; -   ; -   ; -   ; -   ; -   ; -   ; 878.904 ; -   ; -   ; -   ; -   ; -   ; -   ; 878.904 
413712100054020010038BP2600270810201272-320202006;4137;Departamento Administrativo de Desarrollo e Innovación Institucional;BP26002708;Aplicación De la Ley General de Archivo al patrimonio documental en la Alcaldía de Santiago de Cali.;BP260027081020127;Adquirir insumos y suministros para optimizar la digitalización y calidad de imágen de los documentos;2020760010576;45;4599;4599030;4599030;4599030;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202006;"Servicios de alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010038;Imágenes digitalizadas de documentación con organización archivística;Organismo;SANTIAGO DE CALI;Actual;Inversión; 100.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 100.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 100.000 
413712100054020010038BP2600270810201282-320202008;4137;Departamento Administrativo de Desarrollo e Innovación Institucional;BP26002708;Aplicación De la Ley General de Archivo al patrimonio documental en la Alcaldía de Santiago de Cali.;BP260027081020128;Realizar la calibración de escáneres especializados para optimizar la digitalización de los documentos;2020760010576;45;4599;4599030;4599030;4599030;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010038;Imágenes digitalizadas de documentación con organización archivística;Organismo;SANTIAGO DE CALI;Actual;Inversión; 120.514 ; -   ; -   ; -   ; -   ; -   ; -   ; 120.514 ; -   ; -   ; -   ; -   ; -   ; -   ; 120.514 
413712100054030010013BP2600271210101062-320202008;4137;Departamento Administrativo de Desarrollo e Innovación Institucional;BP26002712;Fortalecimiento de la Política de rendición de cuentas en la Alcaldía de Santiago de Cali;BP260027121010106;Divulgar la normativa vigente sobre Rendición de Cuentas.;2020760010114;45;4599;4599031;4599031;4599031;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010013;Estrategia de rendición de cuentas implementada;Organismo;SANTIAGO DE CALI;Actual;Inversión; 49.960.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 49.960.000 ; 18.164.378 ; 12.943.337 ; 6.177.836 ; 4.633.377 ; 12.943.337 ; 5.221.041 ; 31.795.622 
413712100054030010013BP2600271210101072-320202008;4137;Departamento Administrativo de Desarrollo e Innovación Institucional;BP26002712;Fortalecimiento de la Política de rendición de cuentas en la Alcaldía de Santiago de Cali;BP260027121010107;Socializar los lineamientos para la planificación de las jornadas de Rendición de cuentas;2020760010114;45;4599;4599031;4599031;4599031;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010013;Estrategia de rendición de cuentas implementada;Organismo;SANTIAGO DE CALI;Actual;Inversión; 40.500.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 40.500.000 ; 14.724.926 ; 10.492.495 ; 5.008.052 ; 3.756.039 ; 10.492.495 ; 4.232.431 ; 25.775.074 
413712100054030010013BP2600271210201062-320202008;4137;Departamento Administrativo de Desarrollo e Innovación Institucional;BP26002712;Fortalecimiento de la Política de rendición de cuentas en la Alcaldía de Santiago de Cali;BP260027121020106;Brindar asistencia técnica para la implementación de la estrategia de Rendición de Cuentas;2020760010114;45;4599;4599031;4599031;4599031;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010013;Estrategia de rendición de cuentas implementada;Organismo;SANTIAGO DE CALI;Actual;Inversión; 13.100.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 13.100.000 ; 2.834.804 ; 2.429.832 ; 1.619.888 ; 1.214.916 ; 2.429.832 ; 404.972 ; 10.265.196 
413712100054030010013BP2600271210201072-320202008;4137;Departamento Administrativo de Desarrollo e Innovación Institucional;BP26002712;Fortalecimiento de la Política de rendición de cuentas en la Alcaldía de Santiago de Cali;BP260027121020107;Elaborar informe de seguimiento y control a la aplicación de los lineamientos establecidas para la rendición de cuentas;2020760010114;45;4599;4599031;4599031;4599031;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010013;Estrategia de rendición de cuentas implementada;Organismo;SANTIAGO DE CALI;Actual;Inversión; 40.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 40.000.000 ; 8.655.892 ; 7.419.336 ; 4.946.224 ; 3.709.668 ; 7.419.336 ; 1.236.556 ; 31.344.108 
413712100054030010013BP2600271210201092-3201010030202;4137;Departamento Administrativo de Desarrollo e Innovación Institucional;BP26002712;Fortalecimiento de la Política de rendición de cuentas en la Alcaldía de Santiago de Cali;BP260027121020109;Adquirir equipos de computo para la implementacion de la Estrategia de Rendicion de Cuentas;2020760010114;45;4599;4599031;4599031;4599031;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-3201010030202;Máquinas herramientas y sus partes, piezas y accesorios;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010013;Estrategia de rendición de cuentas implementada;Organismo;SANTIAGO DE CALI;Actual;Inversión; 20.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 20.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 20.000.000 
4137R12100054020010038BP2600270810201192-320202007;4137;Departamento Administrativo de Desarrollo e Innovación Institucional;BP26002708;Aplicación De la Ley General de Archivo al patrimonio documental en la Alcaldía de Santiago de Cali.;BP260027081020119;Realizar la tenencia y custodia de series documentales propias y transferidas;2020760010576;45;4599;4599030;4599030;4599030;R121000;Ingresos Corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202007;Servicios financieros y servicios conexos, servicios inmobiliarios y servicios de leasing;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010038;Imágenes digitalizadas de documentación con organización archivística;Organismo;SANTIAGO DE CALI;Actual;Inversión; -   ; -   ; 16.255.835 ; -   ; -   ; -   ; -   ; 16.255.835 ; 16.255.835 ; 16.255.835 ; 4.812.633 ; 2.406.317 ; 16.255.835 ; -   ; -   
414312100052010010015BP2600268810101132-330509053;4143;Secretaría de Educación;BP26002688;Implementación del programa de mediación escolar en las sedes educativas de Santiago de Cali;BP260026881010113;Realizar la asistencia técnica en el programa de mediación escolar desde un enfoque de resolución de conflictos en las Sedes Educativas Oficiales.;2020760010047;45;4599;2201076;2201076;2201076;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-330509053;Fondos de Servicios Educativos de las Instituciones de Preescolar, Básica y Media;52;Cali, Solidaria por la Vida;5201;Distrito Reconciliado;5201001;Derechos Humanos, Paz y Reconciliación  ;52010010015;Sedes de las IEO con programa de mediación escolar implementado y funcionando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 199.573.773 ; -   ; -   ; -   ; -   ; -   ; -   ; 199.573.773 ; -   ; -   ; -   ; -   ; -   ; -   ; 199.573.773 
414312100052010010015BP2600268810101142-330509053;4143;Secretaría de Educación;BP26002688;Implementación del programa de mediación escolar en las sedes educativas de Santiago de Cali;BP260026881010114;Formar en competencias de resolución de conflictos a la comunidad educativa de las sedes oficiales.;2020760010047;45;4599;2201076;2201076;2201076;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-330509053;Fondos de Servicios Educativos de las Instituciones de Preescolar, Básica y Media;52;Cali, Solidaria por la Vida;5201;Distrito Reconciliado;5201001;Derechos Humanos, Paz y Reconciliación  ;52010010015;Sedes de las IEO con programa de mediación escolar implementado y funcionando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 135.200.220 ; -   ; -   ; -   ; -   ; -   ; -   ; 135.200.220 ; -   ; -   ; -   ; -   ; -   ; -   ; 135.200.220 
414312100052010010015BP2600268810101162-330509053;4143;Secretaría de Educación;BP26002688;Implementación del programa de mediación escolar en las sedes educativas de Santiago de Cali;BP260026881010116;Realizar encuentro pedagógico de estrategias de mediación escolar con Directivos Docentes, Docentes y/o Profesionales Psicosociales.;2020760010047;45;4599;2201076;2201076;2201076;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-330509053;Fondos de Servicios Educativos de las Instituciones de Preescolar, Básica y Media;52;Cali, Solidaria por la Vida;5201;Distrito Reconciliado;5201001;Derechos Humanos, Paz y Reconciliación  ;52010010015;Sedes de las IEO con programa de mediación escolar implementado y funcionando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 60.333.704 ; -   ; -   ; -   ; -   ; -   ; -   ; 60.333.704 ; -   ; -   ; -   ; -   ; -   ; -   ; 60.333.704 
414312100052010010015BP2600268810101172-330509053;4143;Secretaría de Educación;BP26002688;Implementación del programa de mediación escolar en las sedes educativas de Santiago de Cali;BP260026881010117;Realizar asistencia técnica a la comunidad educativa rural en el reconocimiento de la percepción del conflicto en el entorno escolar;2020760010047;45;4599;2201076;2201076;2201076;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-330509053;Fondos de Servicios Educativos de las Instituciones de Preescolar, Básica y Media;52;Cali, Solidaria por la Vida;5201;Distrito Reconciliado;5201001;Derechos Humanos, Paz y Reconciliación  ;52010010015;Sedes de las IEO con programa de mediación escolar implementado y funcionando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 26.044.020 ; -   ; -   ; -   ; -   ; -   ; -   ; 26.044.020 ; -   ; -   ; -   ; -   ; -   ; -   ; 26.044.020 
414312100052010010015BP2600268810201082-330509053;4143;Secretaría de Educación;BP26002688;Implementación del programa de mediación escolar en las sedes educativas de Santiago de Cali;BP260026881020108;Elaborar Guia Orientadora sobre Mediación Escolar en las Sedes Educativas Oficiales de Santiago de Cali.;2020760010047;45;4599;2201076;2201076;2201076;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-330509053;Fondos de Servicios Educativos de las Instituciones de Preescolar, Básica y Media;52;Cali, Solidaria por la Vida;5201;Distrito Reconciliado;5201001;Derechos Humanos, Paz y Reconciliación  ;52010010015;Sedes de las IEO con programa de mediación escolar implementado y funcionando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 78.848.283 ; -   ; -   ; -   ; -   ; -   ; -   ; 78.848.283 ; -   ; -   ; -   ; -   ; -   ; -   ; 78.848.283 
414312100052010020004BP2600270310101072-320202009;4143;Secretaría de Educación;BP26002703;Fortalecimiento de las IEO con apoyo psicosocial para la salud mental y prevención de los diferentes tipos de violencia en Cali;BP260027031010107;Realizar acompañamiento  psicosocial a las comunidades educativas desde los centros de orientación psicosocial, fortaleciendo el sistema  de convivencia escolar de santiago de Cali;2020760010017;45;4599;2201076;2201076;2201076;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5201;Distrito Reconciliado;5201002;Cali Distrito Previene las Violencias ;52010020004;Instituciones Educativas Oficiales que cuentan con apoyo psicosocial para la salud mental y prevención de los diferentes tipos de violencia;Organismo;SANTIAGO DE CALI;Actual;Inversión; 1.000.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.000.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.000.000.000 
414312100052030080008BP2600470110102022-320202005;4143;Secretaría de Educación;BP26004701;Mejoramiento a la Infraestructura física de las Sedes Educativas Oficiales para las vigencias 2024-2028 en Santiago de Cali;BP260047011010202;Realizar obras de adecuación en sedes educativas Oficiales para la mitigación del riesgo;2023760010146;45;4599;2201052;2201052;2201052;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080008;Intervenciones (Mantenimiento, adecuación de infraestructura) realizadas a sedes educativas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 2.294.498.655 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.294.498.655 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.294.498.655 
